,INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,MULTIPLE_OFFENSE,MULTIPLE_BIAS
57555,54199,1998,WVWSP1500,State Police:,Grantsville,State Police,WV,West Virginia,South Atlantic,South,8D,"Non-MSA counties under 10,000",07-JUL-98,,,1,,,White,,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,S,S
57556,54200,1998,WVWSP3100,State Police:,Oak Hill,State Police,WV,West Virginia,South Atlantic,South,8D,"Non-MSA counties under 10,000",12-JUN-98,,,1,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Jewish,Individual,S,S
57557,54201,1998,WVWSP3100,State Police:,Oak Hill,State Police,WV,West Virginia,South Atlantic,South,8D,"Non-MSA counties under 10,000",12-JUN-98,,,1,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Jewish,Individual,S,S
57558,54202,1998,WVWSP3400,State Police:,Parsons,State Police,WV,West Virginia,South Atlantic,South,8D,"Non-MSA counties under 10,000",01-MAY-98,,,2,,,White,,1,Simple Assault,1.0,School/College,Anti-Black or African American,Individual,S,S
57559,54203,1998,WVWSP4000,State Police:,Rainelle,State Police,WV,West Virginia,South Atlantic,South,8D,"Non-MSA counties under 10,000",27-OCT-98,,,1,,,White,,1,Simple Assault,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
57560,54204,1998,WVWSP6500,State Police:,Hundred,State Police,WV,West Virginia,South Atlantic,South,8D,"Non-MSA counties under 10,000",22-JAN-98,,,1,,,White,,1,Simple Assault,1.0,School/College,Anti-Black or African American,Individual,S,S
65476,62176,1999,WV0060100,Barboursville,,City,WV,West Virginia,South Atlantic,South,6,"Cities from 2,500 thru 9,999",22-JUL-99,,,1,,,White,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
65477,62177,1999,WV0060100,Barboursville,,City,WV,West Virginia,South Atlantic,South,6,"Cities from 2,500 thru 9,999",22-JUL-99,,,3,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-White,Individual,S,S
65478,62178,1999,WV0060400,Marshall University,,University or College,WV,West Virginia,South Atlantic,South,7,"Cities under 2,500",15-FEB-99,,,1,,,Black or African American,,1,Simple Assault,1.0,School/College,Anti-Black or African American,Individual,S,S
65479,62179,1999,WV0100000,Fayette,,County,WV,West Virginia,South Atlantic,South,8B,"Non-MSA counties from 25,000 thru 99,999",09-DEC-99,,,1,,,Unknown,,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-White,Individual,S,S
